"Provincia","Modalidad","Tipo recurso","Categoría","exp_fecapertura","Nombre establecimiento","Municipio","Dirección","C. Postal","Web","Nº Plazas"
"Badajoz","Café - Bar","I","--","2010-06-09","EL PATIO","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 141",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","EL PERDIGÓN (HOGAR DEL PENSIONISTA)","VILLANUEVA DE LA SERENA","PLAZA ESPAÑA, 30A",,"NO",0
"Badajoz","Café - Bar","I","--","2008-10-23","EL PILAR","VILLANUEVA DE LA SERENA","CAMINO MAGACELA, 19",6700,"NO",0
"Badajoz","Café - Bar","I","--","2021-09-27","EL RINCÓN DEL ZÚJAR","VILLANUEVA DE LA SERENA","PLAYA DE ENTRERRIOS",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","EL TURISMO","VILLANUEVA DE LA SERENA"," HERNAN CORTES, 227",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","ESCOBAR","VILLANUEVA DE LA SERENA","PASEO EXTREMADURA, 44",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","EXTREMADURA","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 181",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","FRANJUL","VILLANUEVA DE LA SERENA","PLAZA CONSTITUCION, 9",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-01-26","FREIDURIA BAHIA VILLANUEVA","VILLANUEVA DE LA SERENA","AVDA. CHILE, 11 LOCAL 7",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-23","FUFU KEBAB HOUSE","VILLANUEVA DE LA SERENA","AVENIDA DE CHILE, 40",6700,"NO",15
"Badajoz","Café - Bar","I","--","1989-02-13","GOMEZ","VILLANUEVA DE LA SERENA","PLAZA GUADALUPE, 5",6712,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","GONZALEZ","VILLANUEVA DE LA SERENA","CALLE ARIAS MONTANO, 21",6700,"NO",0
"Badajoz","Café - Bar","I","--","2019-06-04","HELIOPOLIS","VILLANUEVA DE LA SERENA","POLÍGONO CAGANCHA S/N",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","HERNAN CORTES","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 211",6700,"NO",0
"Badajoz","Café - Bar","I","--","2016-05-20","IKONO","VILLANUEVA DE LA SERENA","CONVENTUAL, 28",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","IMPERIAL","VILLANUEVA DE LA SERENA","CALLE SAN MIGUEL, 96",6700,"NO",0
"Badajoz","Café - Bar","I","--","2004-09-07","ITV","VILLANUEVA DE LA SERENA","ESTACION ITV",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","JAC-SOL","VILLANUEVA DE LA SERENA","PLAZA ESPAÑA, 3",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","JAIRO","VILLANUEVA DE LA SERENA","AVDA. VEGAS ALTAS, 3",6700,"NO",0
"Badajoz","Café - Bar","I","--","2020-02-18","KAPRANO","VILLANUEVA DE LA SERENA","PLAZA DE ESPAÑA, 9",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","KIOSCO BAR CRUZ DEL RIO","VILLANUEVA DE LA SERENA","PLAZA CRUZ DEL RIO",6700,"NO",0
"Badajoz","Café - Bar","I","--","2003-06-30","KIOSCO LA CRUZ DEL RIO","VILLANUEVA DE LA SERENA","PLAZA CRUZ DEL RIO S/N",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","K-LUIS","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 112",6700,"NO",0
"Badajoz","Café - Bar","I","--","2018-03-14","LA BECADA","VILLANUEVA DE LA SERENA","SAN BENITO, 1",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA CAÑA","VILLANUEVA DE LA SERENA","CALLE ESPRONCEDA, 31",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA CARETA EXTREMEÑA","VILLANUEVA DE LA SERENA","AVENIDA DE CHILE, 32",6700,"NO",0
"Badajoz","Café - Bar","I","--","2009-11-12","LA CATEDRAL","VILLANUEVA DE LA SERENA","ANTONIO GUISADO TAPIA S/N",6700,"NO",0
"Badajoz","Café - Bar","I","--","2001-05-03","LA COCINA DE BEA","VILLANUEVA DE LA SERENA","AVENIDA DE CHILE, 4",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA CRUZ","VILLANUEVA DE LA SERENA","AVENIDA CRUZ DEL RIO, 116",6700,"NO",0
"Badajoz","Café - Bar","I","--","2019-10-17","LA ESPIGA","VILLANUEVA DE LA SERENA","RAMON Y CAJAL, 8",6700,"NO",0
"Badajoz","Café - Bar","I","--","2001-03-19","LA ESQUINA DE JESÚS","VILLANUEVA DE LA SERENA","HERMANDAD SANTIAGO APÓSTOL, 9 CON ESQUINA AVENIDA CONQUISTADORES, 36",6700,"NO",0
"Badajoz","Café - Bar","I","--","2020-09-29","LA LAGUNA","VILLANUEVA DE LA SERENA","ANTONIO GUISADO TAPIA ESQUINA A c/ RUFINO DELGADO MOÑINO LOCAL 1",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA PARADA","VILLANUEVA DE LA SERENA","CARRETERA GUADALUPE, 46 (EN LA ACTUALIDAD CARRETERA NACIONAL 430)",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA PARRILLA","VILLANUEVA DE LA SERENA","CARRETERA GUADALUPE,  S/N K. 3",6700,"NO",0
"Badajoz","Café - Bar","I","--","2011-06-10","LA PICADA","VILLANUEVA DE LA SERENA","RAMÓN Y CAJAL, 13 BAJO CON RAFAEL LOZANO ALONSO 2 BAJO",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA PIRAMIDE","VILLANUEVA DE LA SERENA","POLIGONO INDUSTRIAL CAGANCHA,  PARCELA17",6700,"NO",0
"Badajoz","Café - Bar","I","--","2016-10-19","LA PLAZA","VILLANUEVA DE LA SERENA","LAS PALMERAS, 32",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA PLAZA","VILLANUEVA DE LA SERENA","PLAZA ESPAÑA, 13",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA PUNTA DEL BOCATA","VILLANUEVA DE LA SERENA","CALLE VIRGEN DE GUADALUPE, 5",6700,"NO",0
"Badajoz","Café - Bar","I","--","2013-05-02","LA RONDA","VILLANUEVA DE LA SERENA","RAMÓN Y CAJAL, 35 (ANTES 31)",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA SASTRERÍA","VILLANUEVA DE LA SERENA","C/ DIAZ AMBRONA, 7 (LA CALLE HA CAMBIADO DE NOMBRE A C/ ANTONIO MAURA)",6700,"NO",0
"Badajoz","Café - Bar","I","--","2019-07-18","LAS CARBONERAS","VILLANUEVA DE LA SERENA","CAMINO DE MAGACELA, 21 LOCAL 4",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA SIRENA","VILLANUEVA DE LA SERENA","PLAZA ESPAÑA, 3 CON CALLE MARQUES DE TORRES CABRERA",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA SIRENITA GUAY","VILLANUEVA DE LA SERENA","AVENIDA CHILE, 30",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LAS PALMERAS","VILLANUEVA DE LA SERENA","AVENIDA VILLANUEVA, 1",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA TABERNA","VILLANUEVA DE LA SERENA","CALLE GOMEZ MARIN, 8",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA TAPA","VILLANUEVA DE LA SERENA","CALLE ALONSO MUÑOZ, 8",6700,"NO",0
"Badajoz","Café - Bar","I","--","2011-01-19","LA TEJA","VILLANUEVA DE LA SERENA","HERNAN CORTES, 193",6700,"NO",0
"Badajoz","Café - Bar","I","--","2019-07-30","LA TINAJA","VILLANUEVA DE LA SERENA","SIERRA DE GATA, 2",6700,"NO",0
"Badajoz","Café - Bar","I","--","2007-06-27","LA TORRE 3ª. ESTACION","VILLANUEVA DE LA SERENA","GUADALUPE, 11",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LA TRAVIATA","VILLANUEVA DE LA SERENA","CALLE MAGACELA, 61",6700,"NO",0
"Badajoz","Café - Bar","I","--","2011-11-29","LA UNION","VILLANUEVA DE LA SERENA","CARRETERA GUADALUPE s/n (P.I LA CUÑA, 8)",6700,"NO",0
"Badajoz","Café - Bar","I","--","2000-10-06","LOS BRAVOS","VILLANUEVA DE LA SERENA","PLAZA GUADALUPE, 5",6712,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LOS JUNCOS","VILLANUEVA DE LA SERENA","CALLE MAGACELA, 44",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LOS PINOS","VILLANUEVA DE LA SERENA","CALLE VEGAS ALTAS, 3 LOCAL 1",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LOS ROBLES","VILLANUEVA DE LA SERENA","CALLE GOMEZ MARIN, 8",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","LOS VALENCIANOS","VILLANUEVA DE LA SERENA","PLZA. DE LAS PASADERAS, 17 (ANTES PLAZA MAURA, 17)",6700,"NO",0
"Badajoz","Café - Bar","I","--","2016-04-01","LOS VALENCIANOS II","VILLANUEVA DE LA SERENA","PLZA. DE LAS PASADERAS, 1, LOCAL 1 (ANTES PLAZA MAURA, 1)",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MACHILLA","VILLANUEVA DE LA SERENA","PLAZA SALAMANCA, 8",6700,"NO",0
"Badajoz","Café - Bar","I","--","2021-10-21","MARBELLA","VILLANUEVA DE LA SERENA","C/ ANTONIO MAURA, 13 B",6700,"NO",0
"Badajoz","Café - Bar","I","--","2012-12-17","MESÓN CERVANTES","VILLANUEVA DE LA SERENA","CAMINO MAGACELA 21 LOCAL 6 Y 7",6700,"NO",0
"Badajoz","Café - Bar","I","--","2006-11-30","MESÓN LA TAPITA","VILLANUEVA DE LA SERENA","AVD. CONQUISTADORES, 31, BAJO",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MEXICO","VILLANUEVA DE LA SERENA","CALLE LOPEZ AYALA, 25",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MICHEL","VILLANUEVA DE LA SERENA","CALLE GABRIEL Y GALAN, 9",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MILK BAR","VILLANUEVA DE LA SERENA","SAN BENITO, 1 ESQUINA CON PLAZA ESPAÑA, 18",6700,"NO",0
"Badajoz","Café - Bar","I","--","2012-04-11","MILLENIUM COCKTAIL BAR","VILLANUEVA DE LA SERENA","PARQUE LINEAL PASEO DEL FERROCARRIL, S/N BAJO",6700,"NO",0
"Badajoz","Café - Bar","I","--","2017-11-30","MONTECARLO","VILLANUEVA DE LA SERENA","HERNÁN CORTES, 109 BAJO DE ESQUINA Y CON FACHADA A CALLE CERCÓN DEL REY, 41 ",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MORAGA TAPIA","VILLANUEVA DE LA SERENA","CALLE EXTRAMURO",6720,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","MORENO","VILLANUEVA DE LA SERENA","CALLE SAN MIGUEL, 63",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","NANDI","VILLANUEVA DE LA SERENA","CARRETERA ENTRERRIOS",6720,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","NOSTRUS","VILLANUEVA DE LA SERENA","CARRETERA CIRCUNVALACION,  S/N",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","NUEVE CERO NUEVE","VILLANUEVA DE LA SERENA","PLAZA CORAZON DE JESUS",6700,"NO",0
"Badajoz","Café - Bar","I","--","2024-09-03","OBRADOR ARTESANO QUINTANA","VILLANUEVA DE LA SERENA","SAN FRANCISCO, 57",6700,"NO",0
"Badajoz","Café - Bar","I","--","2007-12-21","OLAYO","VILLANUEVA DE LA SERENA","C/ DEL ROMERO, 7",6700,"NO",0
"Badajoz","Café - Bar","I","--","2024-07-04","PARADISE","VILLANUEVA DE LA SERENA","C/ PALANCA, 16",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","PASARELA","VILLANUEVA DE LA SERENA","CALLE SAN FRANCISCO, 67  Bajo con esq Psje Comercial acceso a Avda. Hernan Cortés y c/ Viriato",6700,"NO",0
"Badajoz","Café - Bar","I","--","1993-06-17","PEREZ","VILLANUEVA DE LA SERENA","CALLE SANTA TERESA",6712,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","PEREZ CASANOVA","VILLANUEVA DE LA SERENA","CALLE CONDE DE CARTAGENA, 38",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","PILAR","VILLANUEVA DE LA SERENA","PASEO EXTREMADURA, 46",6720,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","PINGONEO","VILLANUEVA DE LA SERENA","AVENIDA DE CHILE, 11  CON CALLE LUZON LOCAL, 7",6700,"NO",0
"Badajoz","Café - Bar","I","--","2011-06-10","PISCINA CLIMATIZADA","VILLANUEVA DE LA SERENA","AVDA. JUAN ANTONIO DORADO SEGURA",6700,"NO",0
"Badajoz","Café - Bar","I","--","1989-06-24","PIZZERIA VENECIA","VILLANUEVA DE LA SERENA","C/ LA HABA, 12",6700,"NO",0
"Badajoz","Café - Bar","I","--","2007-03-29"," PLAZA DEL DIAMANTE","VILLANUEVA DE LA SERENA","PLAZA ESPAÑA, 14",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","POOL SUIZO","VILLANUEVA DE LA SERENA","AVENIDA CHILE, 36",6700,"NO",0
"Badajoz","Café - Bar","I","--","2000-02-18","REBOTE","VILLANUEVA DE LA SERENA","PLAZA GUADALUPE, 3",,"NO",0
"Badajoz","Café - Bar","I","--","1994-07-27","RECIO","VILLANUEVA DE LA SERENA","CALLE SANTA TERESA, 7",6712,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","RIDER`S HOUSE","VILLANUEVA DE LA SERENA","CALLE MANZANEDO, 27",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","RODRIGUEZ","VILLANUEVA DE LA SERENA","CALLE PIO XIII, 4",6720,"NO",0
"Badajoz","Café - Bar","I","--","2008-04-10","SALAMANCA","VILLANUEVA DE LA SERENA","PLAZA SALAMANCA, 12",6700,"NO",0
"Badajoz","Café - Bar","I","--","2018-01-30","SALÓN DE JUEGOS OPEROESTE","VILLANUEVA DE LA SERENA","AVENIDA CHILE, 16 BAJO",6700,"NO",0
"Badajoz","Café - Bar","I","--","2000-04-11","SAN FRANCISCO","VILLANUEVA DE LA SERENA","CALLE SAN FRANCISCO, 51",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","SAN FRANCISCO II","VILLANUEVA DE LA SERENA","CARRETERA ENTRERRIOS K. 3",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","SAN MIGUEL","VILLANUEVA DE LA SERENA","CALLE SAN MIGUEL, 54",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","SIERRA","VILLANUEVA DE LA SERENA","CALLE SAN AGUSTIN,  S/N",6712,"NO",0
"Badajoz","Café - Bar","I","--","1991-01-01","SILVADIA","VILLANUEVA DE LA SERENA","CALLE ARIAS MONTANO, 48",6700,"NO",0
"Badajoz","Café - Bar","I","--","2008-04-18","SOL","VILLANUEVA DE LA SERENA","CARRETERA NACIONAL 430, KM.116,5",6700,"NO",0
"Badajoz","Café - Bar","I","--","2024-05-06","SOLOMANDO","VILLANUEVA DE LA SERENA","PASEO EXTREMADURA, 12",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","star","VILLANUEVA DE LA SERENA","CARRETERA GUADALUPE, KM 1",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","STOP","VILLANUEVA DE LA SERENA","PLAZA CORAZON DE JESUS, 12",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","TABERNA SEVEBRAU","VILLANUEVA DE LA SERENA","C/ ANTONIO MAURA, 2 (ANTES C/ LA HABA, 21)",6700,"NO",0
"Badajoz","Café - Bar","I","--","2005-02-15","TAJ MAHAL BAR-DONER KEBAB","VILLANUEVA DE LA SERENA","PARQUE DE LA CONSTITUCION Nº 13",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","TAPERIA LOS FOGONES","VILLANUEVA DE LA SERENA","AVDA. HERNAN CORTES, 79",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","TAPIA  GONZALEZ","VILLANUEVA DE LA SERENA","PASEO EXTREMADURA, 44",6720,"NO",0
"Badajoz","Café - Bar","I","--","2021-02-10","TAPILLA SIXTINA","VILLANUEVA DE LA SERENA","PLAZA DE LA JABONERA, Nº 2 LOCAL 4",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","TAURUS","VILLANUEVA DE LA SERENA","AVENIDA CHILE, 11 BAJO  LOCAL 2",6700,"NO",0
"Badajoz","Café - Bar","I","--","2016-03-10","TEILUNA","VILLANUEVA DE LA SERENA","C/ CONVENTUAL, 40 ",6700,"NO",0
"Badajoz","Café - Bar","I","--","2008-04-24","TELEPIZZA","VILLANUEVA DE LA SERENA","HERNAN CORTES,159",6700,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","TENA BLAZQUEZ","VILLANUEVA DE LA SERENA","CARRETERA BADAJOZ-VALENCIA",6720,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","TRIANA","VILLANUEVA DE LA SERENA","PASEO EXTREMADURA, 44",,"NO",0
"Badajoz","Café - Bar","I","--","2010-06-09","UNICORNIO","VILLANUEVA DE LA SERENA","AVENIDA CHILE, 17",6700,"NO",0
"Badajoz","Cafetería","II","1 Taza","1990-09-03","ACUARIO","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 112",6700,"NO",31
"Badajoz","Cafetería","II","1 Taza","2003-01-27","CASABLANCA","VILLANUEVA DE LA SERENA","AV. CHILE, S/N (FRENTE AL PALACIO DE CONGRESOS) (ANTES CARRETERA ANDUJAR, S/N)",6700,"NO",72
"Badajoz","Cafetería","II","1 Taza","1995-08-26","CENTRO","VILLANUEVA DE LA SERENA","CALLE RAMON Y CAJAL, 35",6700,"NO",39
"Badajoz","Cafetería","II","1 Taza","2021-01-22","DE BOCA EN BOCA","VILLANUEVA DE LA SERENA","C/ ROMERO, 1",6700,"NO",25
"Badajoz","Cafetería","II","1 Taza","2019-06-14","ELECTROCASH","VILLANUEVA DE LA SERENA","PARQUE COMERCIAL ABIERTO LA SERENA, 1",6700,"NO",40
"Badajoz","Cafetería","II","1 Taza","2012-05-17","EL ENCINAR DE LA SERENA","VILLANUEVA DE LA SERENA","CTRA. GUADALUPE, S/N",6700,"NO",98
"Badajoz","Cafetería","II","1 Taza","2008-11-18","EL RODEO","VILLANUEVA DE LA SERENA","AVDA. DE CHILE S/N",6700,"NO",100
"Badajoz","Cafetería","II","1 Taza","2019-03-25","LA GALERIA","VILLANUEVA DE LA SERENA","AVDA. SAN FRANCISCO, 63",6700,"NO",24
"Badajoz","Cafetería","II","1 Taza","2019-03-08","SAN FRANCISCO","VILLANUEVA DE LA SERENA","SAN FRANCISCO, 49",6700,"NO",45
"Badajoz","Cafetería","II","1 Taza","2006-08-22","SAN FRANCISCO","VILLANUEVA DE LA SERENA","SAN FRANCISCO, 11",6700,"NO",50
"Badajoz","Cafetería","II","3 Tazas","2013-07-03","ESTACIÓN DE SERVICIO LOS OLIVOS","VILLANUEVA DE LA SERENA","CTRA. EX. A2 R2 KM. 2,6",6700,"NO",72
"Badajoz","Pub","III","--","2010-06-09","AMBIGO","VILLANUEVA DE LA SERENA","CALLE LOPEZ DE AYALA, 19",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","BAMBU","VILLANUEVA DE LA SERENA","CALLE ALONSO MUÑOZ, 10",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","BAR MY FRIEND´S","VILLANUEVA DE LA SERENA","CALLE DIAZ AMBRONA, 10",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","BRISTOL","VILLANUEVA DE LA SERENA","CALLE SAN FERNANDO, 15",6720,"NO",0
"Badajoz","Pub","III","--","1999-09-28","CAFE HABANA","VILLANUEVA DE LA SERENA","CALLE ESTACION, 155",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","DES-CARO","VILLANUEVA DE LA SERENA","CALLE POCILLO, 20",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","DINOSAURIO","VILLANUEVA DE LA SERENA","AVENIDA CHILE, 22",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","DISCOTECA KEFREN","VILLANUEVA DE LA SERENA","PLAZA ESPAÑA, 24",,"NO",0
"Badajoz","Pub","III","--","2007-08-27","EL ENCUENTTRO","VILLANUEVA DE LA SERENA","HERNAN CORTES 6",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","FERNANDEZ MANZANO","VILLANUEVA DE LA SERENA","PASEO EXTREMADURA, 14",6720,"NO",0
"Badajoz","Pub","III","--","2010-06-09","GAYARRE","VILLANUEVA DE LA SERENA","CALLE GOMEZ MARIN, 2",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","hanoi","VILLANUEVA DE LA SERENA","CALLE parque de la constitucion, 9",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","LA PALMA","VILLANUEVA DE LA SERENA","CALLE MAGACELA, 48",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","LA PEÑA","VILLANUEVA DE LA SERENA","CALLE ESPRONCEDA, 14    Bajo",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","PUB MUNDO LATINO","VILLANUEVA DE LA SERENA","PLAZA ESPAÑA, 8",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","QUERCUS","VILLANUEVA DE LA SERENA","CALLE CARRERA, 36",6700,"NO",0
"Badajoz","Pub","III","--","2010-06-09","SALA TOUCANA","VILLANUEVA DE LA SERENA","PASEO EXTREMADURA, 2",6720,"NO",0
"Badajoz","Pub","III","--","2010-06-09","TACUBA EXCLUSIVE","VILLANUEVA DE LA SERENA","POLIGONO INDUSTRIAL LA BARCA",6700,"NO",0
"Badajoz","Restaurante","II","1 Tenedor","2018-04-18","BECADA","VILLANUEVA DE LA SERENA","SAN BENITO, 2",6700,"NO",22
"Badajoz","Restaurante","II","1 Tenedor","2022-02-02","BUEN PROVECHO","VILLANUEVA DE LA SERENA","PASEO LA BARCA, 5",6700,"NO",375
"Badajoz","Restaurante","II","1 Tenedor","2024-07-11","CAPITOL","VILLANUEVA DE LA SERENA","PASEO DE EXTREMADURA, 24 A",,"NO",10
"Badajoz","Restaurante","II","1 Tenedor","2015-04-27","CASABLANCA","VILLANUEVA DE LA SERENA","AV. CHILE, S/N (FRENTE AL PALACIO DE CONGRESOS) (ANTES CTRA. CAMPANARIO, S/N)",6700,"NO",90
"Badajoz","Restaurante","II","1 Tenedor","2002-12-06","CHINO ORIENTAL ","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 86",6700,"NO",85
"Badajoz","Restaurante","II","1 Tenedor","2008-04-24","DE BOCA EN BOCA","VILLANUEVA DE LA SERENA","C/ DEL ROMERO Nº 1",6700,"NO",50
"Badajoz","Restaurante","II","1 Tenedor","2003-02-05","EL PATIO","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 141",6700,"NO",100
"Badajoz","Restaurante","II","1 Tenedor","2011-04-25","FOSTER'S HOLLYWOOD","VILLANUEVA DE LA SERENA","VEGAS ALTAS, 9 BAJO IZQ.",6700,"NO",100
"Badajoz","Restaurante","II","1 Tenedor","2021-12-16","JAIRO","VILLANUEVA DE LA SERENA","C/ VEGAS ALTAS, 3",6700,"NO",32
"Badajoz","Restaurante","II","1 Tenedor","2019-10-24","LA CRUZ BLANCA","VILLANUEVA DE LA SERENA","PARQUE DE LA CONSTITUCION, 9",6700,"NO",40
"Badajoz","Restaurante","II","1 Tenedor","2022-02-02","LA PICADA","VILLANUEVA DE LA SERENA","C/ RAFAEL LOZANO ALONSO, 2",6700,"NO",12
"Badajoz","Restaurante","II","1 Tenedor","2019-07-22","LAS CARBONERAS","VILLANUEVA DE LA SERENA","CAMINO DE MAGACELA, 21 LOCAL 4",6700,"NO",20
"Badajoz","Restaurante","II","1 Tenedor","1985-12-09","LOS JUNCOS ","VILLANUEVA DE LA SERENA","CALLE MAGACELA, 44",6700,"NO",80
"Badajoz","Restaurante","II","1 Tenedor","2023-12-13","MACARRACA","VILLANUEVA DE LA SERENA","C/ NAVEGANTE JUAN PATIÑO, 78",6700,"NO",50
"Badajoz","Restaurante","II","1 Tenedor","2021-11-09","MANDUKAR GASTRO","VILLANUEVA DE LA SERENA","PLAZA DE ESPAÑA, 6",6700,"NO",32
"Badajoz","Restaurante","II","1 Tenedor","2014-11-24","McDONALD´S","VILLANUEVA DE LA SERENA","DE LAS VEGAS ALTAS, S/N",6700,"NO",130
"Badajoz","Restaurante","II","1 Tenedor","2016-01-22","MESÓN EL MOLINO ASADOR","VILLANUEVA DE LA SERENA","CTRA. GUADALUPE, S/N (POLÍGONO LA BARCA)",6700,"NO",43
"Badajoz","Restaurante","II","1 Tenedor","2007-12-21","OLAYO","VILLANUEVA DE LA SERENA","C/ ROMERO, 7",6700,"NO",60
"Badajoz","Restaurante","II","1 Tenedor","2024-07-04","PARADISE","VILLANUEVA DE LA SERENA","C/ PALANCA, 16",,"NO",100
"Badajoz","Restaurante","II","1 Tenedor","2012-04-20","PIZZERIA VENECIA","VILLANUEVA DE LA SERENA","C/ LA HABA, 12",6700,"NO",25
"Badajoz","Restaurante","II","1 Tenedor","2020-03-09","POMODORO","VILLANUEVA DE LA SERENA","PARQUE COMERCIAL RIBERA DEL GUADIANA, LOCAL 4 (CTRA. EX 206, S/N)",,"NO",225
"Badajoz","Restaurante","II","1 Tenedor","1994-12-28","SAN FRANCISCO II","VILLANUEVA DE LA SERENA","CARRETERA ENTRERRIOS,   K. 2700",6700,"NO",280
"Badajoz","Restaurante","II","1 Tenedor","2005-04-04","TAJ MAHAL BAR-DONER KEBAB","VILLANUEVA DE LA SERENA","PARQUE DE LA CONSTITUCION, 13",6700,"NO",35
"Badajoz","Restaurante","II","1 Tenedor","2009-11-11","TELEPIZZA","VILLANUEVA DE LA SERENA","HERNAN CORTES, 159",6700,"NO",29
"Badajoz","Restaurante","II","1 Tenedor","1998-04-10","YOLANDA","VILLANUEVA DE LA SERENA","CALLE HERNAN CORTES, 79",6700,"NO",50
"Badajoz","Restaurante","II","2 Tenedores","2012-02-24","ÁBAKO","VILLANUEVA DE LA SERENA","ALONSO MUÑOZ, 8",,"NO",150
"Badajoz","Restaurante","II","2 Tenedores","2021-09-15","TSUNA ASIA FUSION","VILLANUEVA DE LA SERENA","PLAZA DE ESPAÑA, 2",6700,"NO",75
"Badajoz","Salón de banquetes y convenciones","II","Básico","2004-05-05","CASABLANCA","VILLANUEVA DE LA SERENA","CARRETERA ANDUJAR, S/N",6700,"NO",420
"Badajoz","Salón de banquetes y convenciones","II","Básico","2008-12-05","EL RODEO","VILLANUEVA DE LA SERENA","AVDA. DE CHILE S/N",6700,"NO",300
"Badajoz","Café - Bar","I","--","2002-02-11",2001,"VILLANUEVA DEL FRESNO","CTR. BADAJOZ KM 62,730",6110,"NO",0
